sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
0,2003-03-27T05:47:11Z,0.48339844,-31.101513,90.08789,30123.838,313.00555,515.08795,41.6035,-87.7233
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,30373.828,316.0956,518.178,41.6034,-87.7203
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,30623.818,319.19376,521.2762,41.6034,-87.7173
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,30873.809,322.30002,524.38245,41.6034,-87.7143
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,31123.799,325.4144,527.49677,41.6034,-87.7113
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,31373.79,328.53687,530.61926,41.6034,-87.7083
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,31623.78,331.66745,533.7499,41.6034,-87.7053
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,31873.77,334.80615,536.88855,41.6034,-87.7023
0,2003-03-27T05:47:11Z,0.48339844,-18.466522,90.08789,32123.76,337.95294,540.03534,41.6034,-87.6993
0,2003-03-27T05:47:11Z,0.48339844,-27.213823,90.08789,32373.75,341.10785,543.19025,41.6033,-87.6963
0,2003-03-27T05:47:11Z,0.48339844,-15.550756,90.08789,32623.742,344.27084,546.3533,41.6033,-87.6933
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,90.08789,32873.73,347.442,549.52435,41.6033,-87.6903
0,2003-03-27T05:47:11Z,0.48339844,-19.438444,90.08789,33123.723,350.6212,552.7036,41.6033,-87.6873
0,2003-03-27T05:47:11Z,0.48339844,-6.803456,90.08789,33373.71,353.80853,555.8909,41.6033,-87.6843
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,90.08789,33623.703,357.00397,559.08636,41.6033,-87.6813
0,2003-03-27T05:47:11Z,0.48339844,-17.4946,90.08789,33873.69,360.20752,562.2899,41.6033,-87.6783
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,34123.684,363.41916,565.5016,41.6032,-87.6753
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.08789,34373.67,366.63892,568.7213,41.6032,-87.6723
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.08789,34623.664,369.8668,571.9492,41.6032,-87.6693
0,2003-03-27T05:47:11Z,0.48339844,-24.298056,90.08789,34873.656,373.10275,575.1852,41.6032,-87.6663
0,2003-03-27T05:47:11Z,0.48339844,4.859611,90.08789,35123.645,376.34683,578.42926,41.6032,-87.6633
0,2003-03-27T05:47:11Z,0.48339844,4.859611,90.08789,35373.637,379.59903,581.68146,41.6032,-87.6603
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,35623.625,382.8593,584.9417,41.6032,-87.6573
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.08789,35873.617,386.12772,588.21014,41.6031,-87.6543
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,90.08789,36123.605,389.40424,591.48663,41.6031,-87.6513
0,2003-03-27T05:47:11Z,0.48339844,-19.438444,90.08789,36373.598,392.68884,594.77124,41.6031,-87.6483
0,2003-03-27T05:47:11Z,0.48339844,-19.438444,90.08789,36623.586,395.98157,598.06396,41.6031,-87.6453
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.08789,36873.58,399.2824,601.3648,41.6031,-87.6423
0,2003-03-27T05:47:11Z,0.48339844,-17.4946,90.08789,37123.566,402.59134,604.6737,41.6031,-87.6393
0,2003-03-27T05:47:11Z,0.48339844,-1.9438446,90.08789,37373.56,405.9084,607.9908,41.6030,-87.6363
0,2003-03-27T05:47:11Z,0.48339844,-1.9438446,90.08789,37623.547,409.23352,611.3159,41.6030,-87.6333
0,2003-03-27T05:47:11Z,0.48339844,-12.634989,90.08789,37873.54,412.56677,614.6492,41.6030,-87.6303
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,90.08789,38123.527,415.90814,617.99054,41.6030,-87.6273
